petAge,petGender,petBreed,PetCancerSuspect,Note,PetRiskValue
6/3/15,FS,Golden Retriever,Yes,chronic GI issues--Here a couple of days ago; treated for pancreatitis (panoquell cerenia pantoprazole) went home on omeprazole.  Faith also had comprehensive abdominal u/s.  According to u/s report findings were highly suggestive of a more significan pathology than just a simple gastroenteritis.  Recommend FNA of spleen (already done; results consistant with extramedullary hematopoiesis which can be incidental age related finding or related to increased peripheral demand for rbc wbc and or plt.  Owner reports that Faith has been e/d normally; no vomiting reported but yesterday around 4pm started to have some stool that was coated in mucus.  Tonight started with loose stool that had mucus and blood but then she continued to need to go out about every 15-20min and was crying and would continue needing to go.  Owner reports that now she is just passing straight mucus and blood.  Has been very gassy as well.  Eating chicken and rice since she was discharged.  Primary care sent out a GI panel to TVMDL; owner reports that results were reported abnormal but was not sure which result was abnormal (TLI PLI B12 and Folate) were on panel; will need to follow up with primary care to get results.  ,0.074
3/10/12,FS,Siberian Husky,Yes,SWO- Discussed exlap and possiblility of neg explore.  Owner agrees to proceed.   ket/val 1.6cc ea iv.   Ventral midline incision using monopolar electrocautery.  Bleeding controlled with monopolar electrocautery as well. Entered abdomen.  A complete exploratory was done.  Stomach intestine pancreas uterine remnant kidneys normal.  There is a small 1/2cm nodule on the lateral surface of spleen.  Wedge biopsy taken and mild  hemorrhage controlled with gelfoam.  The gall bladder is thickened near base and one small area of wall may be compromised.  There is mild fibrin on the serosal surface of the ajacent liver.  Suspect cholecystitis and cholangiohepatitis.  The gallbladder was bluntly dissected from the hepatic fossa and the hepatic fossa packed with a lap sponge.  Three large hemoclips placed across the cystic duct and the gall bladder removed.   No bleeding noted and good clot formation in hepatic fossa.  A 2-0 pds encircling ligature was placed around margin of the left liver lobe and tightened and a biopsy taken.   Culture of bile and g.b. placed in formalin.    Routine closure 0-pds linea 2-0 vicryl subcuticular and staples in skin.  6cc nocita diluted to 12cc infiltrated.   When opened the gb had a 1/2cm nodule and mucosal thickening.  No penetrations noted.  case transfer   fever resolved and HR/BP normalized - still panting but not oxygen dependent and pO2 96% room air - eating well for owner - mild lethargy but ambulatory  reviewed findings with owner: fever resolved on meds trace proteinuria without visible infx (needs to be watched) ALT 310 WBC normal but plt 88000 gas around liver on rads hypoechoic liver but normal size effusion scant around spleen - 2 nodular areas in spleen - changes in R middle lung lobe - thickened stomach - all are non-specific but thrombus infx and neoplasia are all concerns  recom CBC/coags - if any changes in plt or PTT p likely septic and exploratory sx warranted for bx of all organs - treatment of any abscessation and flushing  if normal can consider d/c with close monitoring dt clinical improvement on abx  CBC: plt 69000 - WBC and hct normal coags: PT normal - PTT 112  cipro q 12 x 14 days denamarin q 14 days metro q 12 x 7 days bland diet until eating well slow return to normal diet as tolerated if doing well fu in 4-5 days - return immediately if declines/ new symptoms. Fever noted this afternoon.  Owner reports that pet was fine yesterday this morning was very lethargic she did not want to eat and did not want to get out of bed.  No v/d reported.  Owner had to go to work and when got home around 4pm noted that she was still very lethargic and not herself.  Owner thought her arthritis was acting up and she tried to give her deramax but she would not take it and she did not want to force it down her.  Owner took her temperature and it was 104.  Owner had a cooling vest and some ice and tried to cool her down but temp continued to be elevated.  Owner had a left over clavamox that she was able to give her did urinate earlier today.  Owner took her to UCW but was told to come here as they were not taking any more walk ins since they were in process of closing.  CBC;  lymph 0.74 L (1.05-5.10) plt 88 L (148-484) Chem;  ALT 310 H (10-125) Amyl 317 L (500-1500) EPOC;  essentially wnl UA;  Dark yellow slightly cloudy S.G. 1.032 pH 7 leuk neg prot trace glu neg ket neg ubg norm bil 1 bld 50 Sediment; no obvious bacteria casts or crystals seen 4dx all neg  Radiographs Radiographic findings: 1. The pulmonary parenchyma is normal. 2. The cardiovascular structures and main pulmonary lobar vessels are normal. 3. There is no evidence of thoracic lymph node enlargement. 4. The trachea and remainder of the visible mediastinal structures are normal. 5. The pleural space is unremarkable. 6. Multiple breed specific vertebral malformations are present within the thoracic spine 7. There is adequate intra-abdominal serosal detail. 8. The stomach contains a small quantity of heterogeneous soft tissue opaque ingesta and gas. 9. The small intestines are mildly gas distended and contain occasional soft tissue opaque content. There is no evidence of overdistension or intestinal plication. 10. The colon contains a small quantity of soft tissue opaque feces and gas. 11. The visible portions of the liver spleen urinary bladder and kidneys are normal. 12. In situ intervertebral disc mineralization is present at L6/L6. 13. Spondylosis is present at the lumbosacral junction. Conclusions: 1. Gastric and small intestinal ingesta DDX: Residual food versus non-obstructive foreign content. 2. L6/7 chronic intervertebral disc disease 3. Normal breed specific thorax Comments: The content within the stomach and small intestines is likely consistent with food however non-digestible foreign content cannot be excluded. There is no current evidence of a gastrointestinal mechanical obstruction. Continued supportive management could be considered and abdominal ultrasound (or alternatively repeat abdominal radiographs collimated to the abdomen only) performed should the patient fail to improve.,0.074
16/10/2018,NA,Golden Retriever,Yes,None,0.075
14/02/2017,FS,chihuahua mix breed,No,None,0.075
20/05/2011,FS,Australian Shepherd,Yes,Breathing and lung issues. ,0.075
22/11/2015,FS,Golden Retriever,No,high risk breed sister passed away from osteosarcoma 6 months ago ,0.075
11/2/14,MN,labradoodle,No,he is older and his appetite has seen significant changes,0.075
7/11/15,MN,Greyhound,No,Lack of appetite,0.075
23/10/2014,F,Poodle,Yes,Nila has IMH and two tumors in her spleen. So we are trying to figure out what the chances are of the tumors being cancerous.,0.075
19/04/2017,MN,mixed,No,History of MCT,0.075
15/03/2014,MN,Mix,Yes,GI issues. Has lost several pounds. Stopped eating and stomach was full of gas on rads. Treated with B12. Origin of GI issues still undiagnosed despite multiple tests.,0.075
20/01/2016,FS,Labrador Retriever,Yes,Numerous large masses all over body weight loss skin conditions/sores on jaw and paws. ,0.076
31/12/2016,FS,Siberian Husky,No,Nothing right now,0.076
25/01/2020,NA,Miniature Schnauzer,No,NA,0.076
19/05/2017,F,NA,Yes,She has many lumps on her. Summer soft summer hard. She’s had lumps removed in the past and they were always benign. But for some reason I’m very concerned about these.,0.076
21/05/2017,FS,Labrador Retriever,Yes,Possible Malignment Tumor on skin,0.076
19/12/2016,F,Border Terrier,Yes,Siblings both passed of cancer and she has had a mass cell tumor removed in the past… she gets lots of bumps and lumps that come and go… has sores between toes that have been removed twice but continue to return,0.076
28/10/2015,MN,German Shepherd Dog,No,NA,0.076
6/2/14,MN,Australian Shepherd,No,NA,0.076
26/09/2013,FS,Shepherd Mix,Yes,She's been eating poorly which is very unusual. ,0.077
15/06/2014,MN,Poodle/Shih Tzu/Lhasa Apso,Yes,Overweight,0.077
14/05/2012,MN,Australian Shepherd,No,none,0.077
28/12/2016,FS,Staffordshire Bull Terrier,Yes,Possible cancer,0.077
18/09/2013,NA,Golden Retriever,No,He's almost 11 and slowing down.  We want to know early if he has cancer.,0.077
28/11/2013,MN,Labrador Retriever,Yes,Recheck post cancerous mass removal,0.077
10/3/13,MN,Goldendoodle,No,Lumps & age,0.078
14/02/2016,M,American Staffordshire Terrier,Yes,Seizures,0.078
14/02/2013,FS,Greyhound,Yes,the vet recommended we test her she has 3 tumors that are concerning. No option for mixed breed!  We believe she is greyhound shepherd,0.078
1/1/60,MN,Labrador Dobermann Cross,Yes,Tumor on right kidney,0.078
10/1/17,M,Golden Retriever,No,Aging,0.078
14/01/2015,F,Labrador Retriever,Yes,Large non cancerous fatty tumor now has 2 more bumps,0.078
1/11/17,MN,Staffordshire Bull Terrier,Yes,Max has lumps on his body some increasing in size. Some are hard and some are soft. ,0.078
8/11/13,F,Australian Shepherd,Yes,NA,0.078
1/1/92,MN,Rottweiler,Yes,Cancer concern,0.078
12/1/12,FS,Chihuahua,Yes,Dog has mass on imaging. Curious about cancer suspicion ,0.079
25/05/2012,MN,Scottish Terrier,No,High liver enzymes but acts normal with plenty of energy. Brother had liver cancer,0.079
2/11/15,M,French Bulldog,Yes,Need peace of mind for decision not to do surgery on mass on spleen ,0.079
22/12/2021,MN,golden doodle,Yes,Two lumps under skin removed 2 days ago,0.079
23/09/2012,MN,Shih Tzu,Yes,Overweight cancer screening general health,0.079
1/1/82,F,Maltese,No,NA,0.079
1/3/16,MN,French Bulldog,No,NA,0.08
25/01/2014,FS,German Shepherd Dog,Yes,Growth on her neck. ,0.08
30/11/2013,FS,Labrador Retriever,No,Historical mammary carcinoma met checks every 6 mo,0.08
21/11/2013,MN,Great Dane,No,NA,0.08
6/9/20,F,Boxer,Yes,Kidney issues last year lack of appetite interdigital cysts,0.08
17/02/2016,MN,Goldendoodle,No,Starting in 2020 Bear has had to have surgery to remove a few cutaneous plasma cell tumors (through 2023 so far). They were found several months apart. Also May 2022 we found a mast cell tumor that he had to undergo surgery to remove (they got all the margins fortunately). Now that Bear is about to turn 8 years old given his prior medical history we want to make sure we are proactive. ,0.08
13/04/2015,F,Shetland Sheepdog,Yes,Kona has had many benign lump and bumps and since she is getting more senior I am trying to do all that I can to ensure her health is good. ,0.081
20/10/2014,MN,Golden Retriever,No,Has some lumps but vet says that’s not uncommon ,0.081
10/10/16,F,Rottweiler,Yes,WANT TO CHECK FOR CANCER AND GENERAL WELLNESS SCREEN,0.081
1/1/17,FS,American Pit Bull Terrier Mix,No,N/A except allergies/chronic ear infections,0.082
21/12/2012,FS,American Staffordshire Terrier,No,NA,0.082
1/11/15,M,Golden Retriever,No,Anticipating any problems,0.082
13/05/2015,MN,Labrador Retriever,Yes,He has several lumps on his belly/chest.,0.082
5/10/14,FS,Bernese Mountain Dog,No,NA,0.082
3/11/15,FS,Bullmastiff,Yes,Osteoarthritis/ Oral Plasma Cell Tumor,0.083
6/7/17,F,German Shepherd Dog,Yes,Several small tumors ,0.083
1/11/15,FS,Poodle,No,No immediate health concerns just age.,0.083
27/08/2018,MN,cavapoo,No,NA,0.083
28/04/2017,MN,Welsh Corgi (Pembroke),Yes,His blood test comes out His liver seems a bit off,0.083
1/8/24,M,Little Lion Dog,No,Age,0.083
23/06/2020,MN,Bernese Mountain Dog Mix,Yes,Lump on lateral L hind limb ,0.083
9/11/18,FS,pitbull,No,Just a precaution,0.083
14/05/2014,MN,Labrador Retriever,Yes,Occasional cough slight lethargy diminished appetite recent chest X-rays showed infiltrate concerning for infection vs malignancy ,0.084
1/9/24,MN,Boston Terrier,Yes,Otis has had some very small bumps come and go. It also seems that he has been experiencing high histamine due to increased itching and pink skin.,0.084
20/08/2016,MN,Golden Retriever,Yes,None- just his age,0.084
28/05/2018,F,Golden Retriever,Yes,NA,0.084
14/10/2011,FS,Labrador Retriever,Yes,labored breathing collapsing,0.084
28/03/2018,M,Dobermann,No,Enlarged Prostate ,0.085
1/6/08,FS,Shih Tzu,Yes,Mammary cancer suspicion,0.085
23/01/2018,F,poodle and border collie,Yes,Tired,0.085
30/08/2015,M,Poodle,No,Tarter/Gingivitis,0.085
31/03/2015,FS,Rottweiler,Yes,Limping,0.085
16/09/2017,MN,German Shepherd Dog,Yes,Firm mass in area of right scrotum,0.085
14/02/2015,NA,French Bulldog,No,Has allergies gets a cytopoint allergy shot every two months.,0.085
16/03/2010,FS,Labrador Retriever,Yes,high calcium levels and vet says this may be due to benign tumors or actual cancer. ,0.086
15/08/2011,FS,mixed breed,Yes,Arthritis in front right leg and hind left leg,0.086
20/12/2017,FS,Great Pyrenees Mix,Yes,Occasional diarrhea inappetance,0.086
5/9/15,MN,Miniature Pinscher,No,Chronic Pancreatitis ,0.086
1/2/24,NA,Rottweiler,Yes,Coughing. X-ray reveal lung spots,0.086
21/01/2014,FS,Bernese Mountain Dog,No,NA,0.086
12/5/01,MN,NA,Yes,Insulinoma Diabetes,0.087
8/12/13,F,Labrador Retriever,Yes,Bella is losing a lot of weight very concerned,0.087
29/05/2015,MN,Golden Retriever,Yes,Tumors,0.087
30/11/2021,M,Australian Shepherd,Yes,No current health concerns want to check for any possible cancer risks.,0.087
3/1/20,FS,Golden Retriever,No,She has hypothyroidism and taking thyro tab for last 8 months. She seems to have some kind of allergy and scratches her body often.,0.088
19/05/2015,MN,Anatolian Shepherd,Yes,Screening at o and DVM request. ,0.088
1/6/17,F,mix,No,She is 7 years old when she got spayed around 1-2 years old she developed what seems to be urinary incontinence but it's very random/blue moon. She is a husky boxer mix that was a rescue & she's generally anxious (scared) but as of lately has been more frightful than usual. Her blood related brother died from cancer recently & very worried about her. Want to ensure she lives as long as possible. In 2021 she randomly had an anal gland rupture & it happened again a year later we express her glands regularly now & it hasn't happened. Also in 2022 her fur got very white & has been getting very white more & more not sure & hope it's not a sign of intense aging.,0.088
1/7/15,MN,Golden Retriever,Yes,Just testing early since Golden’s are prone to cancer,0.088
17/03/2014,MN,Golden Retriever,No,Lumps and panting,0.088
1/8/24,F,Shetland Sheepdog,Yes,NA,0.088
1/10/14,FS,mixed,No,"Even though she is 9.5 she is a very young dog. People can't believe she is 9.5. However she seems ""off"" and I want to make sure it is not cancer. ",0.088
13/05/2011,MN,APBT/GSD mix,Yes,His arthritis is being managed with Librela and Adequan. He has many benign fatty tumors that are monitored. A few weeks ago though he developed a growth on the back of his left leg. It is growing rapidly and is very concerning. ,0.088
19/09/2014,FS,Great Dane,No,NA,0.088
30/12/2014,M,Alaskan Malamute,Yes,Concern for hemangiosarcoma possible laryngeal paralysis,0.089
14/04/2017,M,NA,Yes,Chronic kidney disease and a lot of Osteo problems,0.089
19/01/2011,FS,West Highland White Terrier,No,None,0.089
26/07/2021,FS,Yorkshire Terrier,Yes,She has become lethargic not eating well history of chronic pancreatic disc disease and. UTI that won't clear.,0.09
4/4/14,MN,Welsh Corgi (Pembroke),Yes,He had a large thyroid tumor removed in 2023 a large tumor on liver removed in 2024 and a large tumor (GIST) removed in 2024. Despite those findings his overall bloodwork and energy has been good. Only slight liver enzyme number was once elevated but not continuous. Most recent concern was dark colored urine (being tested). Some lipoma and unknown growths. We would like to know if he still has cancer. ,0.09
4/1/15,FS,Labrador Retriever,Yes,NA,0.09
17/05/2013,MN,Poodle,No,More anxious and isn’t eating as much as he used to. Wanting to rule out cancer or get ahead of the curve. Is too thing I think for his body. Has lost 3lbs in a month after several long road trips ,0.09
14/06/2015,NA,Golden Retriever,Yes,Lipomas,0.09
28/09/2014,MN,Labrador Retriever,No,NA,0.09
25/10/2014,MN,American Cocker Spaniel,No,NA,0.091
15/09/2015,MN,Golden Retriever,No,Older Golden Retriever,0.091
13/01/2014,M,Mixed ,No,NA,0.091
15/11/2015,MN,Bernese Mountain Dog,Yes,Small masses appearing on body.,0.092
15/10/2018,MN,Golden Retriever,Yes,Dark spot on eyelid,0.092
7/12/16,MN,american pit bull terrior mix,No,Hx of Lyme disease has had a few benign lumps removed has a couple more lumps we are monitoring for changes ,0.093
19/02/2013,FS,Dachshund,No,NA,0.093
16/11/2018,MN,Labrador Retriever,No,Mild arthritis but otherwise none at this time,0.093
18/01/2017,MN,NA,Yes,chronic allergies now has a mass near anus,0.093
26/06/2018,F,Cavalier King Charles Spaniel,Yes,valley fever,0.094
26/01/2011,MN,Maltese Mix,Yes,NA,0.094
29/03/2014,NA,Golden Retriever,Yes,cancer,0.094
1/4/13,FS,Beagle,No,Diagnosed with and being treated for Inflammatory Bowel Disease,0.094
